HRB,45.6266666,126.2600000,-11.00
HRL,26.2292250,-97.6522638,5.00
HRO,36.3183083,-93.2132722,4.00
HRV,29.8501944,-90.0029833,2.00
HSA,25.2791388,49.4840277,3.00
HSH,31.3683333,121.8466666,-6.00
HSL,65.7078750,-156.3630861,19.00
HSN,29.9316666,122.3633333,-4.00
HST,25.4899805,-80.3794138,-6.00
HSU,24.8216666,120.9375000,-3.00
HSV,-24.3472027,31.0476083,-17.00
HTG,71.9695555,102.4926388,5.00
HTN,37.0366666,79.8683333,2.00
HTO,40.9189944,-72.3167055,-13.00
HTY,36.3629444,36.2901944,6.00
HUC,36.1870055,140.4137277,-8.00
HUE,42.0733611,-0.3188055,1.00
HUE,16.4023333,107.7017500,-1.00
HUH,48.9452861,-122.5792555,20.00
HUL,50.7494722,4.6416388,1.00
HUM,62.4324388,11.2684194,4.00
HUN,33.7748111,119.1111888,-5.00
HUO,41.4096861,-74.5915944,-11.00
HUP,31.5687027,-105.3763194,12.00
HUR,40.3300000,116.7483333,-8.00
HUT,37.9969194,-97.9341527,4.00
HUT,18.3064583,109.4391333,-2.00
HUX,15.7777750,-96.2614333,3.00
HUY,28.5800000,109.4500000,-3.00
HVE,38.4168083,-110.6997416,15.00
HVQ,38.3496750,-81.7699138,-3.00
HVR,48.5404611,-109.7699861,16.00
HVT,40.5558333,141.4700000,-9.00
HWE,41.7740305,140.8322166,-9.00
HXW,36.6593027,-87.5111361,-1.00
HYE,43.1003055,6.1476388,2.00
HYP,37.2194333,-120.4002194,15.00
HYS,38.8476555,-99.2767916,10.00
HZN,39.5164000,-118.9976861,17.00
IA,6.5272500,21.9859166,2.00
IAA,43.3696388,77.0671111,0.20
IAA,8.9789638,38.8111388,0.20
IAA,51.4788444,-0.4590305,1.00
IAB,37.6218527,-97.2681916,4.00
IAB,53.7344722,91.3783611,0.20
IAB,9.0181388,7.2698055,0.20
IABD,57.1978055,-2.1924500,0.20
IABT,38.9470000,-1.8753888,0.20
IAC,53.4340833,-6.2620000,0.20
IAD,55.9761111,37.4366666,0.20
IAD,43.4361944,39.9476666,0.20
IAE,38.9477222,-1.8510555,0.50
IAG,43.1125444,-78.9602388,-10.00
IAG,54.6604583,-6.2003916,0.20
IAH,29.9569166,-95.3457194,5.00
IAJ,56.1768611,92.4705833,0.20
IAK,4.8834166,8.1003055,0.20
IAK,53.7495277,91.3900555,0.20
IAK,34.5884583,32.9993111,0.20
IAK,51.0308333,71.4817500,0.20
IAL,43.3606944,77.0599722,0.20
IALR,40.9601944,-5.4980833,0.20
IAM,36.8460833,-2.3565833,0.20
IAM,61.3455000,73.4228888,0.20
IAM,55.6146944,49.2535000,0.20
IAN,6.2746333,6.8832638,0.20
IAN,40.7216750,72.2875472,0.20
IAP,69.2997500,87.3155833,0.20
IAR,53.3684166,83.5540833,0.20
IAS,15.2841194,38.8984972,0.20
IAT,50.2535277,57.1905555,0.20
IAT,57.1734166,65.3497222,0.20
IAT,38.2829166,-0.5710833,0.10
IATL,37.9267805,23.9221777,0.20
IATR,37.9277972,23.9489777,0.20
IAU,43.8671111,51.0790833,0.20
IAV,54.6260277,25.2821666,0.20
IAX,57.2012111,-2.2006500,0.50
IAZ,53.4967500,50.1835277,0.20
IAZ,64.6023333,40.6962500,0.20
IB,53.3030722,-6.4649500,0.20
IBA,7.3776388,3.9911666,-1.00
IBA,38.8683333,1.3659444,1.00
IBB,51.4638166,-0.4585833,0.90
IBF,63.5582500,53.7958611,0.20
IBF,69.3161944,87.3449722,0.20
IBFH,54.6195250,-5.8749833,0.50
IBG,4.3977777,-75.1061111,-7.00
IBG,42.5777500,27.5273611,0.20
IBGH,51.3370222,0.0350277,0.10
IBH,50.7821472,-1.8410694,0.50
IBI,38.8673333,1.3623611,0.20
IBIR,52.4538416,-1.7517472,0.60
IBK,54.6413888,25.2928333,0.20
IBK,56.1663888,92.5145833,0.20
IBK,57.9071666,56.0042222,0.20
IBL,55.5986666,49.2948611,0.20
IBL,43.2980277,-2.9054722,0.20
IBM,52.4538416,-1.7517472,0.60
IBM,50.4172222,127.4203888,0.20
IBMH,50.7821472,-1.8410694,0.60
IBO,56.2177777,43.7835277,0.20
IBO,43.3043055,-2.9222777,0.20
IBO,51.6203416,-1.0927416,0.20
IBOD,51.1590083,-1.7372472,0.20
IBON,51.3832916,-2.7291055,0.20
IBPL,53.7702583,-3.0284333,0.50
IBR,55.9887222,37.3733055,0.20
IBS,56.3643888,101.7164444,0.20
IBT,10.4702222,9.7449166,0.20
IBTS,51.3816444,-2.7111750,0.20
IBW,55.9735555,37.4389166,0.20
IBZ,38.8765833,1.3849444,0.20
IBZA,51.7480527,-1.6002388,0.20
IBZB,51.7521000,-1.5653250,0.20
ICDF,51.3988333,-3.3406333,0.60
ICDO,18.4417500,-69.6722500,0.20
ICI,56.8556388,105.7422777,0.20
ICL,4.9833888,8.3499166,0.20
ICMG,52.2072805,0.1817666,0.20
ICN,52.2721666,104.3801944,0.20
ICN,51.8349277,-8.4892583,0.20
ICNY,53.0972972,-0.1515444,0.20
ICO,-34.9677777,-71.2158333,5.00
ICP,53.4042222,58.7633333,0.20
ICR,56.0942777,47.3617222,0.20
ICR,52.0734777,-0.6174638,0.40
ICS,51.8472277,-8.4967222,0.20
ICT,37.7452583,-97.5838277,7.00
ICUC,7.9377805,-72.5168194,0.20
ICUL,50.0821472,-5.2446500,0.10
ICUX,7.9322333,-72.5111583,0.20
ICW,53.0317250,-0.4816250,0.10
ICWA,51.3988333,-3.3406333,0.60
IDA,43.5190055,-112.0639166,15.00
IDD,49.2093888,-2.1891861,0.20
IDDE,56.4516000,-3.0258416,0.40
IDE,53.4209722,-6.2848611,0.20
IDJ,47.5077055,-94.9233083,1.00
IDL,55.8836388,23.4096388,0.20
IDLM,36.7025833,28.7903333,0.20
IDM,66.5943611,66.6338055,0.20
IDM,55.4179166,37.8730833,0.20
IDO,55.3966388,37.8980833,0.20
IDP,63.5755555,53.8132500,0.20
IDT,11.7906944,9.2916388,0.20
IDU,47.3953583,8.6595138,0.10
IDU,29.9556111,-96.5619722,8.00
IDW,53.4193333,-6.2551111,0.20
IDX,57.5417972,-4.0462388,0.50
IED,56.7395833,60.8181388,0.20
IEFS,38.0545750,23.5570750,0.20
IEGN,55.0442111,-7.1620888,0.50
IEGT,55.0442111,-7.1620888,0.50
IEL,56.7409444,60.7843611,0.20
IEME,52.8327750,-1.3278444,0.70
IEMW,52.8327750,-1.3278444,0.70
IEN,6.4765000,7.5694444,0.20
IEN,42.3672500,69.4586944,0.20
IET,50.7315416,-3.4229583,0.20
IEU,56.7433055,60.8177500,0.20
IEVL,37.9471888,23.9674472,0.20
IEVR,37.9448055,23.9393166,0.20
IFA,31.3563222,72.9899000,0.20
IFA,28.4566388,-13.8627777,0.20
IFD,41.2590555,69.2960833,0.20
IFG,54.8876944,20.5781666,0.20
IFI,35.8052666,-98.0039166,9.00
IFK,59.9105833,150.6947777,0.20
IFN,32.7463888,51.8247222,4.00
IFN,55.0439444,-8.3395000,0.30
IFNB,51.2780416,-0.7736472,0.20
IFRG,51.2751305,-0.7821861,0.20
IFT,54.6552277,-6.2290555,0.20
IFV,28.4441666,-13.8629444,0.20
IG,-25.7430833,-54.4623611,0.20
IGB,33.4854861,-88.5135888,4.00
IGC,54.5431388,36.3802777,0.20
IGE,24.3960111,124.2379527,-4.00
IGE,54.1331944,45.2236111,0.20
IGE,40.2875277,-3.7303055,0.20
IGG,51.1472111,-0.1890083,0.70
IGH,49.4359861,-2.6036916,0.40
IGK,61.3454166,73.3817777,0.20
IGL,48.7180416,11.5696722,4.00
IGM,10.2916666,10.8886388,0.20
IGM,40.7390833,43.8543611,0.20
IGM,35.2605138,-113.9340805,15.00
IGN,47.7135000,67.7506111,0.20
IGN,41.6654527,-73.8222388,-12.00
IGN,44.5711944,38.0076388,0.20
IGN,41.9115833,2.7633055,0.20
IGO,42.9084444,-8.4176944,0.20
IGOS,51.8921916,-2.1679277,0.30
IGR,67.4304722,86.6360000,16.00
IGT,55.5864166,37.2436111,0.20
IGU,-25.7345000,-54.4857222,-16.00
IGW,25.3026111,62.5124555,0.20
IGZ,19.5583333,5.7328777,1.00
IHB,48.5380833,135.2070833,0.20
IHBD,54.6195250,-5.8749833,0.50
IHC,42.8208888,47.6472222,0.20
IHD,39.9742416,-79.3583666,-6.00
IHDN,53.1788611,-2.9789805,0.40
IHG,40.1127555,65.1524305,0.20
IHI,48.5190833,135.1712777,0.20
IHS,53.5739555,-0.3534777,0.50
IHW,48.5383333,135.1975000,0.20
IHWD,53.1788611,-2.9789805,0.40
IIB,59.4125000,24.8157777,0.20
IIF,37.0129722,-7.9625555,0.20
IIG,60.7262222,114.8381666,0.20
IIL,8.4336111,4.4847222,0.20
IIM,42.3602777,69.4902777,0.10
IIM,24.7464722,93.8903611,-1.00
IIO,67.4688333,33.5700833,0.20
IIO,56.7127500,47.8905555,0.20
IIP,42.6761027,-105.2262250,12.00
IIR,52.2643888,104.4094722,0.20
IIU,38.1034638,-85.5774361,1.00
IIU,63.6950000,66.7036111,0.20
IIWT,32.6623027,13.1638250,0.20
IJH,60.9422222,76.4650833,0.20
IJJ,49.2083305,-2.2019000,0.20
IJR,36.7510277,-6.0556666,0.20
IJT,24.7845527,141.3158416,-4.00
IKA,49.6777222,73.3541666,0.20
IKA,35.4096666,51.1784722,5.00
IKB,64.7225277,177.7314444,0.20
IKE,33.7475111,129.7768527,-8.00
IKG,62.1985833,74.5390555,0.20
IKIE,29.1929805,47.9592583,0.20
IKIF,29.2248277,47.9423277,0.20
IKIR,58.9589972,-2.8992805,0.30
IKK,55.5078083,-4.5940250,0.70
IKL,51.6623055,94.3894166,0.10
IKM,64.6008333,40.7364166,0.20
IKM,53.1811388,158.4444444,0.20
IKM,54.9618888,24.0690000,0.20
IKN,12.0439444,8.5086666,0.20
IKO,42.1771111,42.4938888,0.20
IKO,56.7433888,60.7832222,0.20
IKR,54.8976388,20.6165000,0.20
IKR,52.1821111,-9.5244722,0.50
IKS,55.3042777,61.5243888,0.20
IKS,42.1743333,42.4716111,0.20
IKT,12.9981388,7.6527222,0.20
IKT,52.2581944,104.4281111,-5.00
IKTL,37.0593000,22.0265972,0.20
IKW,53.3379722,69.6063888,0.20
IKZ,44.7005555,65.5798333,0.20
ILA,31.5092527,74.4033750,0.20
ILA,56.0890000,47.3325833,0.20
ILA,6.5938888,3.3278055,0.20
ILA,39.0711750,-122.0272694,18.00
ILB,54.6468611,52.8070277,0.20
ILB,6.5847500,3.3120833,0.20
ILB,55.3098888,61.4838611,0.20
ILB,32.7890500,21.9679000,0.20
ILB,45.5655861,14.1708638,4.00
ILB,38.7891666,-9.1302500,0.20
ILBF,53.8668833,-1.6587416,0.50
ILC,38.2501916,-114.3942277,16.00
ILC,34.8788055,33.6320833,0.20
ILDY,50.9599944,0.9411222,0.20
ILE,42.5997500,-5.6429722,0.20
ILF,53.8668833,-1.6587416,0.50
ILI,54.2989388,-1.5424777,0.20
ILI,38.7693611,-9.1438333,0.20
ILJ,51.8752472,-0.3582805,0.20
ILK,42.5789555,76.6721222,5.00
ILK,59.4121111,24.8612222,0.20
ILL,51.4638166,-0.4585833,0.90
ILM,34.3516472,-77.8743805,-7.00
ILM,51.7968694,55.4690638,0.20
ILM,43.3419166,77.0215833,0.20
ILM,33.5784166,46.4153888,5.00
ILN,57.5417972,-4.0462388,0.40
ILO,-17.6911388,-71.3506388,-5.00
ILO,42.4588333,-2.3103333,0.20
ILO,31.5118611,74.4010722,0.20
ILOS,57.7137944,-3.3278944,0.20
ILP,27.9218055,-15.3898888,0.20
ILQ,53.3324611,-2.8492111,0.60
ILR,43.5931222,-118.9550500,18.00
ILR,8.4249444,4.4762777,-2.00
ILS,54.2802222,48.2390833,0.20
ILS,62.1012777,65.6162222,0.20
ILS,67.4428888,86.6033055,0.10
ILSN,52.4478611,5.5075555,0.20
ILSR,51.5055611,0.0641972,0.10
ILST,51.5061250,0.0462666,0.10
ILTN,51.8717305,-0.3790472,0.20
ILU,56.3749500,-2.8447416,0.20
ILU,41.6143888,41.5906388,0.20
ILU,46.0114638,8.9136222,0.10
ILV,56.8425555,53.4718611,0.20
ILVR,53.3324611,-2.8492111,0.60
ILZ,26.7200500,8.6357722,2.00
ILZ,50.4378055,127.4136666,0.20
IMA,11.8486111,13.0725555,0.20
IMA,43.3497500,77.0274166,0.20
IMA,55.9827777,37.3336388,0.20
IMA,45.6173611,8.7286388,0.20
IMAK,40.5223333,22.9514472,0.20
IMB,44.6483916,-119.7116305,20.00
IMB,42.8634166,71.2887500,0.20
IMB,67.9960277,75.0913055,0.20
IMC,53.3329388,-2.3057611,0.20
IMD,56.8265277,53.4579166,0.20
IMD,44.2355833,43.0664444,0.20
IMDE,6.1513472,-75.4219500,0.20
IMDL,53.9040000,28.0378055,0.20
IME,34.6762444,131.7798805,-8.00
IMF,62.1035277,129.7941388,0.20
IMG,36.6906944,-4.5040555,0.20
IMH,39.8542222,4.2155000,0.20
IML,40.5254166,-3.5582222,0.20
IMM,53.3531666,-2.2730583,0.70
IMN,28.0665555,9.6609166,2.00
IMN,53.8831944,28.0686666,0.20
IMO,51.0126388,71.4533333,0.20
IMP,-51.8242277,-58.4432527,0.20
IMP,60.7157500,77.6588888,0.20
IMR,55.9695000,37.3922222,0.20
IMR,54.2626944,48.2153888,0.20
IMR,38.3174444,27.0072222,6.00
IMR,40.5199444,-3.5733055,0.20
IMR,52.6548055,0.5624750,0.20
IMS,15.6677833,39.3571777,0.20
IMSN,51.3410888,1.3458555,0.70
IMT,30.1941777,71.4197694,0.20
IMU,-6.3041944,108.3390000,1.00
IMW,44.2198333,43.1012500,0.20
IMZ,39.7038694,66.9678138,0.20
INA,66.5850277,66.5907222,0.20
INA,53.1989722,63.5529444,0.20
INA,41.6592222,44.9614444,0.20
INB,41.9514166,33.7062777,5.00
INC,53.1557777,140.6403611,0.10
INC,55.0369500,-1.6891444,0.60
IND,51.5711277,0.6916222,0.40
IND,66.0715277,76.4985277,0.20
INDL,53.4380277,-6.2750555,0.20
INDR,53.4366388,-6.2496388,0.20
INEW,50.4423055,-4.9963916,0.70
INF,43.5171666,43.6447777,0.20
ING,41.2555000,69.2641388,0.20
ING,63.8030555,-16.6380555,-11.00
INH,52.6741638,1.2830388,0.50
INHT,51.5535638,-0.4109916,0.10
INK,31.8747638,-103.2437777,11.00
INK,55.5715277,52.1022222,0.20
INL,48.5657972,-93.4056777,6.00
INL,55.9665555,37.3921388,0.20
INL,40.1195722,65.1908916,0.20
INM,54.5457222,55.8731666,0.20
INN,53.3531666,-2.2730583,0.70
INO,37.2914527,67.3205972,0.20
INO,65.4908055,72.6928055,0.20
INOR,28.4859166,-16.3545277,0.20
INS,57.5426361,-4.0411083,-1.00
INS,36.5850000,-115.6701277,15.00
INW,35.0616000,-110.7950194,14.00
INWC,55.0369500,-1.6891444,0.60
INWQ,50.4423055,-4.9963916,0.70
INZ,60.9592500,76.4961111,0.20
IOA,71.9753055,102.4633055,0.20
IOB,55.5959444,37.2860277,0.20
IODH,51.2351277,-0.9332166,0.20
IOK,56.7059166,47.8983888,14.00
IOM,54.0669777,-4.7634722,-1.00
IOO,10.8353888,122.4920833,-2.00
IOO,55.8696500,-4.4339638,0.70
IOR,51.0732500,58.6117222,0.20
IOR,58.4977777,49.3316666,0.20
IORK,58.9589972,-2.8992805,0.30
IOT,53.3216111,69.5894444,0.20
IOW,41.5189611,-91.6132527,5.00
IOXF,51.8371777,-1.3218277,0.40
IPA,-27.1638888,-109.4058333,15.00
IPA,34.7138888,32.4949444,0.20
IPAL,39.5527222,2.7595000,0.20
IPC,5.0259166,6.9539166,0.20
IPD,42.0637500,24.8604444,0.20
IPD,61.8934444,34.1596388,0.20
IPI,0.8622222,-77.6730555,-5.00
IPK,59.7977777,30.2227222,0.20
IPL,-20.4249722,57.6752222,0.20
IPL,59.8006388,30.2974722,0.20
IPN,42.7778055,-1.6503055,0.20
IPO,38.5542222,-28.4354166,0.20
IPO,59.7897777,30.2761666,0.20
IPP,55.5078083,-4.5940250,0.70
IPRV,38.9226055,20.7529027,0.20
IPSO,1.3852777,-77.2933333,1.30
IPT,54.5704722,55.8498055,0.20
IPT,54.7781666,69.2023611,0.20
IPT,37.8421666,30.3447777,5.00
IPU,59.8101944,30.2516111,0.20
IPW,61.6392222,50.8361111,0.20
IPZ,65.4747222,72.7088055,0.20
IQQ,-20.5708333,-70.1830555,-6.00
IQT,-3.7925000,-73.3177777,-7.00
IRA,35.3407444,25.1851444,5.00
IRD,47.4868611,39.9074166,0.20
IRD,68.7743888,32.7612500,0.20
IRD,55.4682222,65.4048611,0.20
IRF,53.3822500,58.7484166,0.20
IRG,49.6637222,73.3190833,0.20
IRG,57.5664444,40.1745833,0.20
IRH,54.0810055,-4.6228055,0.40
IRJ,-62.1908333,-58.9825000,11.00
IRK,51.0692500,58.5810555,0.20
IRK,12.4725277,4.3597777,0.20
IRK,67.6401388,53.1441388,0.20
IRK,40.1350166,-92.5917138,6.00
IRM,54.9638888,73.2963333,0.20
IRN,56.9103333,124.8906944,0.20
IRN,57.1721666,65.2831944,0.20
IRO,2.8133333,27.6016666,1.00
IRO,55.0116944,82.6273055,0.20
IRP,56.9092222,23.9668333,0.20
IRQ,33.7073527,-82.1620638,-4.00
IRR,51.4788444,-0.4590305,1.00
IRR,28.9396111,-13.6096666,0.20
IRS,47.5022500,39.9391388,0.20
IRS,41.1500000,1.1802777,0.20
IRV,56.9323055,23.9706388,0.20
IRW,35.3585972,-97.6092277,7.00
IRY,54.0810055,-4.6228055,0.40
ISA,46.3748611,44.3070000,0.20
ISA,45.6875277,12.1170833,4.00
ISAT,51.4060694,-3.4250750,0.20
ISD,39.7017388,66.9954166,0.20
ISE,58.0573055,68.3636388,0.20
ISE,54.9636111,24.1000277,0.20
ISE,52.6964444,-8.9397500,0.20
ISE,37.4167777,-5.9087222,0.20
ISED,51.8869083,0.2350222,0.70
ISF,42.6964166,23.4358055,0.20
ISG,59.8824222,-1.2939027,0.40
ISHY,52.7993833,-2.6699388,0.20
ISI,50.0306666,82.5080555,0.20
ISIT,31.0462000,16.5932000,0.20
ISK,51.1451666,51.5328611,0.20
ISK,12.9123888,5.1965277,0.20
ISM,42.8081388,47.6574444,0.20
ISN,48.2534138,-103.7506611,8.00
ISN,50.9552000,-1.3560416,0.20
ISN,32.7469722,51.8280277,4.00
ISO,35.3709472,-77.5583138,-5.00
ISO,51.5711277,0.6916222,0.40
ISO,43.4396666,39.9301388,0.20
ISO,42.8881666,-8.4110277,0.20
ISP,50.3512500,80.2459166,0.20
ISR,61.6542500,50.8548888,0.20
ISR,27.2343888,60.7223333,2.00
IST,40.9614722,28.8106944,6.00
ISUD,35.5276138,24.1651694,0.20
ISUR,28.0476944,-16.5602777,0.20
ISW,52.7089166,-8.9132500,0.20
ISX,51.8869083,0.2350222,0.80
ISZ,55.9050555,23.3840000,0.20
IT,-4.8239250,11.8874444,-2.00
ITA,43.8552222,51.1046111,0.20
ITA,55.6098333,37.2732500,0.20
ITB,71.2118888,72.0111666,0.20
ITD,54.5083305,-1.4280444,0.60
ITE,34.8054833,135.4036611,-7.00
ITF,28.4777222,-16.3295833,0.20
ITGR,38.3368222,23.5773055,0.20
ITH,55.9517333,-3.3729861,0.60
ITI,56.3875000,85.2180277,0.20
ITJA,40.5067500,-3.4353055,0.20
ITK,54.9679166,73.3254444,0.20
ITK,43.3168333,68.5645277,0.20
ITL,51.7108333,46.1879444,0.20
ITM,57.1867500,65.3126944,0.20
ITO,19.7213611,-155.0109444,11.00
ITP,45.2588055,147.9450277,0.20
ITR,43.3032500,68.5373055,0.20
ITR,43.5260833,4.9269166,2.00
ITR,41.4241944,19.7207777,0.20
ITS,28.0393333,-16.5836388,0.20
ITSE,54.5083305,-1.4280444,0.60
ITSL,40.5268250,22.9672500,0.20
ITU,25.9842500,63.0396611,0.20
ITU,45.2519444,147.9646944,0.20
ITU,50.2370833,57.2161111,0.20
ITW,51.7115833,46.1544444,0.20
IUC,63.1922500,75.2740555,0.20
IUF,53.8207222,86.8856666,0.20
IUF,48.5173888,135.1742777,0.20
IUL,51.8083611,107.4210833,0.20
IUL,66.0132777,57.3611944,0.20
IUL,54.3848333,48.7836666,0.20
IUM,58.3065833,26.6975277,0.20
IUN,55.4830555,65.4205833,0.20
IUR,64.7478333,177.7470000,0.20
IUR,51.1570833,51.5571111,0.20
IUS,50.0430833,82.4851666,0.20
IUU,55.8696500,-4.4339638,0.60
IUV,56.2383888,43.7910833,0.20
IUY,49.4359861,-2.6036916,0.40
IVC,39.4848611,-0.4731944,0.20
IVD,41.7131944,-4.8407500,0.20
IVF,48.8841666,24.6913888,6.00
IVG,55.9517333,-3.3729861,0.60
IVP,41.6751111,44.9415555,0.20
IVY,53.2529611,-4.5416277,0.20
IWA,33.3031694,-111.6514361,13.00
IWA,58.2383055,22.5075000,0.20
IWA,53.1748222,-0.5200055,0.20
IWAT,52.1334027,0.9640305,0.20
IWD,46.5322555,-90.1258500,1.00
IWD,52.1887666,-7.0838805,0.20
IWG,53.5160000,50.1720000,0.20
IWL,54.1271666,-3.2646138,0.20
IWM,55.5893611,37.2574444,0.20
IWN,54.4183888,48.8185000,0.20
IWN,43.2341111,27.8131944,0.20
IWQ,53.7443472,-2.8816666,0.60
IWT,34.0799000,132.1473083,-7.00
IWW,51.1472111,-0.1890083,0.70
IXA,58.5106666,49.3588333,2.00
IXE,37.1488638,140.9756861,-7.00
IXR,50.7369805,-3.4050111,0.20
IYC,66.0660000,76.5389166,0.20
IYEO,51.0082694,-2.6316055,0.10
IYL,9.2684722,12.4297222,0.20
IYL,42.8470555,71.3094722,0.20
IZD,31.4526333,13.0104527,1.00
IZD,51.8135277,107.4606111,0.20
IZE,63.1768611,75.2582777,0.20
IZF,51.6576388,39.2643333,0.20
IZK,22.8885000,57.7618694,1.00
IZR,40.1460833,44.3771388,0.20
IZT,16.4638694,-95.0951138,4.00
IZU,40.3690638,71.7469694,0.10
IZW,41.2536666,69.2641111,0.20
IZZA,41.6558055,-1.0121666,0.20
JAC,43.6210388,-110.7316861,13.00
JAG,8.8875722,11.2417722,1.00
JAL,27.6943333,79.6556111,1.00
JAN,48.1786666,17.5446666,5.00
JAT,31.3627777,130.8302777,-6.00
JBA,33.8772222,10.7716111,3.00
JBL,27.0120000,49.4120277,3.00
JBL,39.6565722,54.2139472,6.00
JBT,32.9258333,129.9322222,-7.00
JCL,-12.0396666,-77.1055555,-3.00
JCS,23.5983333,116.4116666,-4.00
JCT,30.5980222,-99.8174805,8.00
JDE,36.2900000,120.2533333,-7.00
JDG,33.3921666,126.7144722,-7.00
JDG,36.3783333,120.0666666,-7.00
JDT,36.5168388,139.8755305,-8.00
JDW,21.7123055,39.1231111,4.00
JDW,36.3300000,119.9766666,-7.00
JDZ,29.3433333,117.1750000,-5.00
JEN,32.1595888,-97.8776805,6.00
JET,35.5310472,133.0940888,-8.00
JFK,40.6328833,-73.7713916,-12.00
JHG,22.0516666,100.8850000,-1.00
JHS,30.7266666,117.7083333,-6.00
JHW,42.1886083,-79.1213083,-7.00
JIG,35.5316666,105.7233333,-3.00
JIL,36.7975833,5.8754722,2.00
JJT,26.7235555,94.1645000,-1.00
JJU,32.6884722,74.8364722,2.00
JL,36.8033805,5.8732500,0.20
JLI,33.1404583,-116.5859361,15.00
JMS,46.9328722,-98.6787694,4.00
JMU,46.8416666,130.4650000,-11.00
JNC,39.0595666,-108.7925750,15.00
JNJ,24.8032750,118.5954611,-5.00
JNQ,41.9900000,101.0500000,-2.00
JNV,-26.2222611,-48.7980444,-20.00
JOA,39.5646666,2.7466388,1.00
JOG,-7.8003333,110.3093333,1.00
JOH,60.4809527,-146.5993361,18.00
JOM,14.7048722,122.3299805,-1.00
JON,57.7604444,14.0654166,7.00
JOS,9.6422222,8.8427500,-1.00
JOT,41.5464194,-88.3184111,2.00
JPA,-2.5783888,140.5166666,3.00
JPU,39.4411805,-81.3747611,-3.00
JRK,44.2288888,79.9552777,5.00
JRZ,36.8151944,-6.0265277,-1.00
JSG,39.8450000,98.3566666,-1.00
JSR,23.2017694,89.1528805,-1.00
JST,40.3167250,-78.8341666,-6.00
JSV,-26.1571194,28.2310277,-18.00
JSY,49.2211055,-2.0461444,-1.00
JTA,37.1966666,104.0800000,-2.00
JTG,30.8716666,104.3900000,-2.00
JTN,31.1233333,121.3416666,-6.00
JUA,-31.5638611,-68.4214166,-1.00
JUB,4.8759527,31.5996750,3.00
JUJ,-24.3935055,-65.0927805,-10.00
JUL,-15.4679444,-70.1510472,-6.00
JUV,-1.0601944,-77.5657500,-5.00
JVL,42.5580083,-89.1052583,3.00
JWN,37.0330888,127.8919194,-8.00
JWR,28.1759444,77.6381944,1.00
JYA,29.7733333,104.0483333,-2.00
JZK,40.2546388,67.9109166,5.00
KA,-20.7150833,116.7739444,1.00
KA,0.1758416,30.1019527,2.00
KAD,33.8074166,35.4859805,5.00
KAD,26.3567111,127.7685361,-4.00
KAE,37.7007777,128.7537777,-9.00
KAG,52.2894166,4.7424722,0.20
KAK,50.0765555,19.7880000,6.00
KAL,56.6853333,16.2841111,6.00
KAM,37.0664472,22.0239250,5.00
KAM,18.3078055,42.8123055,3.00
KAN,37.7583333,128.9516666,-7.00
KAR,40.5566944,43.1039722,5.00
KAR,56.2966750,9.0085972,4.00
KAS,40.4510222,21.2753194,5.00
KAT,13.0316111,7.6852500,-1.00
KAT,7.1612555,79.8685083,-2.00
KAV,-17.8331694,25.1685638,-8.00
KAX,50.4776944,19.0851111,6.00
KAY,14.4790833,-11.4217500,-5.00
KBL,34.5455833,69.2903888,3.00
KBO,50.8616777,7.1455166,3.00
KC,24.9119611,67.1816416,1.00
KCC,35.2652666,136.9149250,-8.00
KCE,34.6309944,135.2284583,-8.00
KCH,26.4055888,80.4208250,1.00
KDA,10.6801666,7.3014166,-1.00
KDI,-4.0757222,122.4528333,1.00
KDJ,30.1416666,101.7316666,-2.00
KDP,14.5098055,78.7721666,-2.00
KDR,31.4942500,65.8252222,2.00
KEA,37.5571638,24.2987000,5.00
KEB,43.9338638,18.4498277,5.00
KEC,33.4477416,135.7944944,-8.00
KER,30.2828055,56.9423055,3.00
KET,46.9267222,19.7268333,5.00
KFA,26.4975277,49.7786111,3.00
KFB,21.3466111,39.1711388,4.00
KFK,38.8041388,30.5468333,5.00
KFN,38.1129527,20.5046833,5.00
KFR,24.1539000,23.3078166,3.00
KFR,28.6208333,47.9580555,4.00
KFT,46.5975861,14.5623222,4.00
KFV,63.9828888,-22.6151388,-12.00
KG,-30.7898333,121.4527777,1.00
KGE,31.7975416,130.7261027,-7.00
KGF,30.1500000,114.7616666,-5.00
KGI,0.4958666,25.3177000,1.00
KGV,-23.6797138,22.8198833,-14.00
KHD,37.7267500,38.4661388,6.00
KHE,35.1808333,128.9494444,-7.00
KHG,29.2638888,50.3168611,3.00
KHG,25.4483888,30.5908055,4.00
KHG,39.5466666,76.0233333,4.00
KHM,37.5403888,36.9527222,6.00
KHN,28.4300000,115.9233333,-3.00
KHP,26.9733333,107.9916666,-2.00
KHR,49.9289166,36.2904444,10.00
KHY,38.4337222,44.9663611,6.00
KIE,34.4257388,135.2077305,-8.00
KIH,26.5233055,54.0100277,2.00
KIK,69.7237916,29.8691111,16.00
KIN,24.4257222,118.3488333,-2.40
KIP,37.5575277,126.7920277,-9.00
KIR,35.4726361,44.3460500,5.00
KIS,9.0914444,3.8296388,-1.00
KIS,26.5288888,53.9538611,3.00
KIS,44.0182750,18.0629972,5.00
KIV,-0.0918888,34.7232777,1.00
KIV,46.9260277,28.9045000,7.00
KJT,34.0041666,134.6255555,-7.00
KKN,16.4709166,102.7880000,-1.00
