EFF_DATE,DP_NAME,DP_COMPUTER_CODE,ARTCC,ORIG_GROUP,BODY_NAME,TRANSITION_COMPUTER_CODE,TRANSITION_NAME,ROUTE_POINTS,ROUTE_FROM_ORIG_GROUP
11/27/2025,DRURY,DRURY4.DRURY,ZME,KBNA/02C|02L|02R,FRNCS-DRURY,DRURY4.JALAR,JALAR TRANSITION,FRNCS RRETT EVETE GRCHN DRURY JALAR,KBNA/02C|02L|02R FRNCS RRETT EVETE GRCHN DRURY JALAR
11/27/2025,DRURY,DRURY4.DRURY,ZME,KBNA/13|31,GRCHN-DRURY,DRURY4.JALAR,JALAR TRANSITION,GRCHN DRURY JALAR,KBNA/13|31 GRCHN DRURY JALAR
11/27/2025,DRUSE,DRUSE5.DRUSE,ZKC,KSTL/06|24,DRUSE,DRUSE5.BNA,NASHVILLE TRANSITION,DRUSE PLESS DENNI TINGS LAJUG BNA,KSTL/06|24 DRUSE PLESS DENNI TINGS LAJUG BNA
11/27/2025,DRUSE,DRUSE5.DRUSE,ZKC,KSTL/29,HAGEE-DRUSE,DRUSE5.BNA,NASHVILLE TRANSITION,HAGEE WAARN ELDBB BERAA DRUSE PLESS DENNI TINGS LAJUG BNA,KSTL/29 HAGEE WAARN ELDBB BERAA DRUSE PLESS DENNI TINGS LAJUG BNA
11/27/2025,DRUSE,DRUSE5.DRUSE,ZKC,KSTL/12L|12R,HEFNR-DRUSE,DRUSE5.BNA,NASHVILLE TRANSITION,HEFNR DRUSE PLESS DENNI TINGS LAJUG BNA,KSTL/12L|12R HEFNR DRUSE PLESS DENNI TINGS LAJUG BNA
11/27/2025,DRUSE,DRUSE5.DRUSE,ZKC,KSTL/11,LUUBE-DRUSE,DRUSE5.BNA,NASHVILLE TRANSITION,LUUBE DRUSE PLESS DENNI TINGS LAJUG BNA,KSTL/11 LUUBE DRUSE PLESS DENNI TINGS LAJUG BNA
11/27/2025,DRUSE,DRUSE5.DRUSE,ZKC,KSTL/30L|30R,PYUNG-DRUSE,DRUSE5.BNA,NASHVILLE TRANSITION,PYUNG ALLNT ELDBB BERAA DRUSE PLESS DENNI TINGS LAJUG BNA,KSTL/30L|30R PYUNG ALLNT ELDBB BERAA DRUSE PLESS DENNI TINGS LAJUG BNA
11/27/2025,DRUSE,DRUSE5.DRUSE,ZKC,KSTL/06|24,DRUSE,DRUSE5.DENNI,DENNI TRANSITION,DRUSE PLESS DENNI,KSTL/06|24 DRUSE PLESS DENNI
11/27/2025,DRUSE,DRUSE5.DRUSE,ZKC,KSTL/29,HAGEE-DRUSE,DRUSE5.DENNI,DENNI TRANSITION,HAGEE WAARN ELDBB BERAA DRUSE PLESS DENNI,KSTL/29 HAGEE WAARN ELDBB BERAA DRUSE PLESS DENNI
11/27/2025,DRUSE,DRUSE5.DRUSE,ZKC,KSTL/12L|12R,HEFNR-DRUSE,DRUSE5.DENNI,DENNI TRANSITION,HEFNR DRUSE PLESS DENNI,KSTL/12L|12R HEFNR DRUSE PLESS DENNI
11/27/2025,DRUSE,DRUSE5.DRUSE,ZKC,KSTL/11,LUUBE-DRUSE,DRUSE5.DENNI,DENNI TRANSITION,LUUBE DRUSE PLESS DENNI,KSTL/11 LUUBE DRUSE PLESS DENNI
11/27/2025,DRUSE,DRUSE5.DRUSE,ZKC,KSTL/30L|30R,PYUNG-DRUSE,DRUSE5.DENNI,DENNI TRANSITION,PYUNG ALLNT ELDBB BERAA DRUSE PLESS DENNI,KSTL/30L|30R PYUNG ALLNT ELDBB BERAA DRUSE PLESS DENNI
11/27/2025,DESCHUTES,DSD3.DSD,ZSE,S39/11|15|29|33,DSD,,,DSD,S39/11|15|29|33 DSD
11/27/2025,DELTA,DTA1.DTA,ZLC,KDTA/17|35,DTA,,,DTA,KDTA/17|35 DTA
11/27/2025,DUCKZ,DUCKZ5.DUCKZ,ZME,KMEM/36C|36L|36R,BEEAL-DUCKZ,DUCKZ5.HELAR,HELAR TRANSITION,BEEAL PRYMD HIVUS WSTIN DUCKZ HELAR,KMEM/36C|36L|36R BEEAL PRYMD HIVUS WSTIN DUCKZ HELAR
11/27/2025,DUCKZ,DUCKZ5.DUCKZ,ZME,KMEM/18C|18L|18R,CHETO-DUCKZ,DUCKZ5.HELAR,HELAR TRANSITION,CHETO MUDHO KOSLE WSTIN DUCKZ HELAR,KMEM/18C|18L|18R CHETO MUDHO KOSLE WSTIN DUCKZ HELAR
11/27/2025,DUCKZ,DUCKZ5.DUCKZ,ZME,KMEM/09|27,WSTIN-DUCKZ,DUCKZ5.HELAR,HELAR TRANSITION,WSTIN DUCKZ HELAR,KMEM/09|27 WSTIN DUCKZ HELAR
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/33L|33R,ARWEN-DUKPN,DUKPN1.AJGON,AJGON TRANSITION,ARWEN DUKPN WINNY PLOOP AGARD DONIL AJGON,KBWI/33L|33R ARWEN DUKPN WINNY PLOOP AGARD DONIL AJGON
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/28,BOSLY-DUKPN,DUKPN1.AJGON,AJGON TRANSITION,BOSLY ARWEN DUKPN WINNY PLOOP AGARD DONIL AJGON,KBWI/28 BOSLY ARWEN DUKPN WINNY PLOOP AGARD DONIL AJGON
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/15L|15R,DUKPN,DUKPN1.AJGON,AJGON TRANSITION,DUKPN WINNY PLOOP AGARD DONIL AJGON,KBWI/15L|15R DUKPN WINNY PLOOP AGARD DONIL AJGON
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/10,JWALL-DUKPN,DUKPN1.AJGON,AJGON TRANSITION,JWALL DUKPN WINNY PLOOP AGARD DONIL AJGON,KBWI/10 JWALL DUKPN WINNY PLOOP AGARD DONIL AJGON
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/33L|33R,ARWEN-DUKPN,DUKPN1.BROSS,BROSS TRANSITION,ARWEN DUKPN SWANN HIFLY BROSS,KBWI/33L|33R ARWEN DUKPN SWANN HIFLY BROSS
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/28,BOSLY-DUKPN,DUKPN1.BROSS,BROSS TRANSITION,BOSLY ARWEN DUKPN SWANN HIFLY BROSS,KBWI/28 BOSLY ARWEN DUKPN SWANN HIFLY BROSS
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/15L|15R,DUKPN,DUKPN1.BROSS,BROSS TRANSITION,DUKPN SWANN HIFLY BROSS,KBWI/15L|15R DUKPN SWANN HIFLY BROSS
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/10,JWALL-DUKPN,DUKPN1.BROSS,BROSS TRANSITION,JWALL DUKPN SWANN HIFLY BROSS,KBWI/10 JWALL DUKPN SWANN HIFLY BROSS
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/33L|33R,ARWEN-DUKPN,DUKPN1.BYEDN,BYEDN TRANSITION,ARWEN DUKPN SWANN KERNO ODESA BYEDN,KBWI/33L|33R ARWEN DUKPN SWANN KERNO ODESA BYEDN
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/28,BOSLY-DUKPN,DUKPN1.BYEDN,BYEDN TRANSITION,BOSLY ARWEN DUKPN SWANN KERNO ODESA BYEDN,KBWI/28 BOSLY ARWEN DUKPN SWANN KERNO ODESA BYEDN
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/15L|15R,DUKPN,DUKPN1.BYEDN,BYEDN TRANSITION,DUKPN SWANN KERNO ODESA BYEDN,KBWI/15L|15R DUKPN SWANN KERNO ODESA BYEDN
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/10,JWALL-DUKPN,DUKPN1.BYEDN,BYEDN TRANSITION,JWALL DUKPN SWANN KERNO ODESA BYEDN,KBWI/10 JWALL DUKPN SWANN KERNO ODESA BYEDN
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/33L|33R,ARWEN-DUKPN,DUKPN1.DONIL,DONIL TRANSITION,ARWEN DUKPN WINNY PLOOP AGARD SPEAK DONIL,KBWI/33L|33R ARWEN DUKPN WINNY PLOOP AGARD SPEAK DONIL
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/28,BOSLY-DUKPN,DUKPN1.DONIL,DONIL TRANSITION,BOSLY ARWEN DUKPN WINNY PLOOP AGARD SPEAK DONIL,KBWI/28 BOSLY ARWEN DUKPN WINNY PLOOP AGARD SPEAK DONIL
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/15L|15R,DUKPN,DUKPN1.DONIL,DONIL TRANSITION,DUKPN WINNY PLOOP AGARD SPEAK DONIL,KBWI/15L|15R DUKPN WINNY PLOOP AGARD SPEAK DONIL
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/10,JWALL-DUKPN,DUKPN1.DONIL,DONIL TRANSITION,JWALL DUKPN WINNY PLOOP AGARD SPEAK DONIL,KBWI/10 JWALL DUKPN WINNY PLOOP AGARD SPEAK DONIL
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/33L|33R,ARWEN-DUKPN,DUKPN1.RADAM,RADAM TRANSITION,ARWEN DUKPN WINNY PLOOP AGARD SPEAK DONIL RADAM,KBWI/33L|33R ARWEN DUKPN WINNY PLOOP AGARD SPEAK DONIL RADAM
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/28,BOSLY-DUKPN,DUKPN1.RADAM,RADAM TRANSITION,BOSLY ARWEN DUKPN WINNY PLOOP AGARD SPEAK DONIL RADAM,KBWI/28 BOSLY ARWEN DUKPN WINNY PLOOP AGARD SPEAK DONIL RADAM
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/15L|15R,DUKPN,DUKPN1.RADAM,RADAM TRANSITION,DUKPN WINNY PLOOP AGARD SPEAK DONIL RADAM,KBWI/15L|15R DUKPN WINNY PLOOP AGARD SPEAK DONIL RADAM
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/10,JWALL-DUKPN,DUKPN1.RADAM,RADAM TRANSITION,JWALL DUKPN WINNY PLOOP AGARD SPEAK DONIL RADAM,KBWI/10 JWALL DUKPN WINNY PLOOP AGARD SPEAK DONIL RADAM
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/33L|33R,ARWEN-DUKPN,DUKPN1.SPEAK,SPEAK TRANSITION,ARWEN DUKPN WINNY PLOOP AGARD SPEAK,KBWI/33L|33R ARWEN DUKPN WINNY PLOOP AGARD SPEAK
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/28,BOSLY-DUKPN,DUKPN1.SPEAK,SPEAK TRANSITION,BOSLY ARWEN DUKPN WINNY PLOOP AGARD SPEAK,KBWI/28 BOSLY ARWEN DUKPN WINNY PLOOP AGARD SPEAK
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/15L|15R,DUKPN,DUKPN1.SPEAK,SPEAK TRANSITION,DUKPN WINNY PLOOP AGARD SPEAK,KBWI/15L|15R DUKPN WINNY PLOOP AGARD SPEAK
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/10,JWALL-DUKPN,DUKPN1.SPEAK,SPEAK TRANSITION,JWALL DUKPN WINNY PLOOP AGARD SPEAK,KBWI/10 JWALL DUKPN WINNY PLOOP AGARD SPEAK
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/33L|33R,ARWEN-DUKPN,DUKPN1.SWANN,SWANN TRANSITION,ARWEN DUKPN SWANN,KBWI/33L|33R ARWEN DUKPN SWANN
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/28,BOSLY-DUKPN,DUKPN1.SWANN,SWANN TRANSITION,BOSLY ARWEN DUKPN SWANN,KBWI/28 BOSLY ARWEN DUKPN SWANN
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/15L|15R,DUKPN,DUKPN1.SWANN,SWANN TRANSITION,DUKPN SWANN,KBWI/15L|15R DUKPN SWANN
11/27/2025,DUKPN,DUKPN1.DUKPN,ZDC,KBWI/10,JWALL-DUKPN,DUKPN1.SWANN,SWANN TRANSITION,JWALL DUKPN SWANN,KBWI/10 JWALL DUKPN SWANN
11/27/2025,DUMZU,DUMZU1.DUMZU,ZAN,PANO/20,GIDLE-DUMZU,,,GIDLE DUMZU,PANO/20 GIDLE DUMZU
11/27/2025,DEER VALLEY,DVT3.PXR,ZAB,KDVT/07L|07R|25L|25R,PXR,,,PXR,KDVT/07L|07R|25L|25R PXR
11/27/2025,WENATCHEE,EAT2.EAT,ZSE,KEAT/12|30,EAT,,,EAT,KEAT/12|30 EAT
11/27/2025,EBSIH,EBSIH1.EBSIH,ZAN,PACH/09|27,EBSIH,,,EBSIH,PACH/09|27 EBSIH
11/27/2025,ECHHO,ECHHO2.ECHHO,ZLA,KSAN/09,BAUCA-ECHHO,ECHHO2.IKAYE,IKAYE TRANSITION,BAUCA ECHHO GOFUR MMOTO TEDEY GEEGN IKAYE,KSAN/09 BAUCA ECHHO GOFUR MMOTO TEDEY GEEGN IKAYE
11/27/2025,ECHHO,ECHHO2.ECHHO,ZLA,KSAN/27,LANDN-ECHHO,ECHHO2.IKAYE,IKAYE TRANSITION,LANDN ECHHO GOFUR MMOTO TEDEY GEEGN IKAYE,KSAN/27 LANDN ECHHO GOFUR MMOTO TEDEY GEEGN IKAYE
11/27/2025,ECHHO,ECHHO2.ECHHO,ZLA,KSAN/09,BAUCA-ECHHO,ECHHO2.SLI,SEAL BEACH TRANSITION,BAUCA ECHHO GOFUR MMOTO SLI,KSAN/09 BAUCA ECHHO GOFUR MMOTO SLI
11/27/2025,ECHHO,ECHHO2.ECHHO,ZLA,KSAN/27,LANDN-ECHHO,ECHHO2.SLI,SEAL BEACH TRANSITION,LANDN ECHHO GOFUR MMOTO SLI,KSAN/27 LANDN ECHHO GOFUR MMOTO SLI
11/27/2025,ECHOO,ECHOO1.ECHOO,ZDV,KAPA KBJC KCFO KFNL KGXY KLMO,BAPME-ECHOO,ECHOO1.DUUZE,DUUZE TRANSITION,BAPME ECHOO EPKEE POIZN COTNN DUUZE,KAPA KBJC KCFO KFNL KGXY KLMO BAPME ECHOO EPKEE POIZN COTNN DUUZE
11/27/2025,ECHOO,ECHOO1.ECHOO,ZDV,KAPA KBJC KCFO KFNL KGXY KLMO,BAPME-ECHOO,ECHOO1.SHAYK,SHAYK TRANSITION,BAPME ECHOO EXTAN SHAYK,KAPA KBJC KCFO KFNL KGXY KLMO BAPME ECHOO EXTAN SHAYK
11/27/2025,ECHOO,ECHOO1.ECHOO,ZDV,KAPA KBJC KCFO KFNL KGXY KLMO,BAPME-ECHOO,ECHOO1.WYNDM,WYNDM TRANSITION,BAPME ECHOO EEONS WYNDM,KAPA KBJC KCFO KFNL KGXY KLMO BAPME ECHOO EEONS WYNDM
11/27/2025,ECHOO,ECHOO1.ECHOO,ZDV,KAPA KBJC KCFO KFNL KGXY KLMO,BAPME-ECHOO,ECHOO1.ZIRKL,ZIRKL TRANSITION,BAPME ECHOO EMMYS ZIRKL,KAPA KBJC KCFO KFNL KGXY KLMO BAPME ECHOO EMMYS ZIRKL
11/27/2025,ECLPS,ECLPS1.ECLPS,ZAB,KPHX/25L|25R|26,JUTAK-KATMN,ECLPS1.PHASE,PHASE TRANSITION,JUTAK WETAL RIICH ECLPS KATMN BOXXR PHASE,KPHX/25L|25R|26 JUTAK WETAL RIICH ECLPS KATMN BOXXR PHASE
11/27/2025,ECLPS,ECLPS1.ECLPS,ZAB,KPHX/07L|07R|08,SPRKY-KATMN,ECLPS1.PHASE,PHASE TRANSITION,SPRKY ECLPS KATMN BOXXR PHASE,KPHX/07L|07R|08 SPRKY ECLPS KATMN BOXXR PHASE
11/27/2025,EDUKY,EDUKY5.EDUKY,ZDV,KRIL/08,SLOLM-EDUKY,,,SLOLM EDUKY,KRIL/08 SLOLM EDUKY
11/27/2025,EEMOS,EEMOS5.EEMOS,ZKC,KSTL/29,DSAPP-EEMOS,EEMOS5.NEENS,NEENS TRANSITION,DSAPP CONRR EEMOS NEENS,KSTL/29 DSAPP CONRR EEMOS NEENS
11/27/2025,EEMOS,EEMOS5.EEMOS,ZKC,KSTL/06|24,EEMOS,EEMOS5.NEENS,NEENS TRANSITION,EEMOS NEENS,KSTL/06|24 EEMOS NEENS
11/27/2025,EEMOS,EEMOS5.EEMOS,ZKC,KSTL/11|12L|12R,FUNKE-EEMOS,EEMOS5.NEENS,NEENS TRANSITION,FUNKE BEART GMSKI EEMOS NEENS,KSTL/11|12L|12R FUNKE BEART GMSKI EEMOS NEENS
11/27/2025,EEMOS,EEMOS5.EEMOS,ZKC,KSTL/30L|30R,WOLTR-EEMOS,EEMOS5.NEENS,NEENS TRANSITION,WOLTR CONRR EEMOS NEENS,KSTL/30L|30R WOLTR CONRR EEMOS NEENS
11/27/2025,EEONS,EEONS8.WYNDM,ZDV,KDEN/25,EEONS-WYNDM,,,EEONS WYNDM,KDEN/25 EEONS WYNDM
11/27/2025,EEONS,EEONS8.WYNDM,ZDV,KDEN/16L|16R|17L|17R,GISTT-WYNDM,,,GISTT KIDNG KAYGG LUPTN MRENE EEONS WYNDM,KDEN/16L|16R|17L|17R GISTT KIDNG KAYGG LUPTN MRENE EEONS WYNDM
11/27/2025,EEONS,EEONS8.WYNDM,ZDV,KDEN/34L|34R|35L|35R,NUGGS-WYNDM,,,NUGGS HIDEF SHOBO LUPTN MRENE EEONS WYNDM,KDEN/34L|34R|35L|35R NUGGS HIDEF SHOBO LUPTN MRENE EEONS WYNDM
11/27/2025,EEONS,EEONS8.WYNDM,ZDV,KDEN/08,ROYYL-WYNDM,,,ROYYL SHOBO LUPTN MRENE EEONS WYNDM,KDEN/08 ROYYL SHOBO LUPTN MRENE EEONS WYNDM
11/27/2025,EEVAA,EEVAA1.EEVAA,ZID,KSDF/35R,BAALK-EEVAA,EEVAA1.SHIPR,SHIPR TRANSITION,BAALK SIXMI KOBEZ EEVAA CHALI SHIPR,KSDF/35R BAALK SIXMI KOBEZ EEVAA CHALI SHIPR
11/27/2025,EEVAA,EEVAA1.EEVAA,ZID,KSDF/17L,DROPA-EEVAA,EEVAA1.SHIPR,SHIPR TRANSITION,DROPA ROARY EEVAA CHALI SHIPR,KSDF/17L DROPA ROARY EEVAA CHALI SHIPR
11/27/2025,EEVAA,EEVAA1.EEVAA,ZID,KSDF/17R,EAZIE-EEVAA,EEVAA1.SHIPR,SHIPR TRANSITION,EAZIE WWODY EEVAA CHALI SHIPR,KSDF/17R EAZIE WWODY EEVAA CHALI SHIPR
11/27/2025,EEVAA,EEVAA1.EEVAA,ZID,KSDF/29,GADSN-EEVAA,EEVAA1.SHIPR,SHIPR TRANSITION,GADSN LUUKE PEANT FEEBE EEVAA CHALI SHIPR,KSDF/29 GADSN LUUKE PEANT FEEBE EEVAA CHALI SHIPR
11/27/2025,EEVAA,EEVAA1.EEVAA,ZID,KSDF/35L,RRROE-EEVAA,EEVAA1.SHIPR,SHIPR TRANSITION,RRROE BUDDR FLEYE KOBEZ EEVAA CHALI SHIPR,KSDF/35L RRROE BUDDR FLEYE KOBEZ EEVAA CHALI SHIPR
11/27/2025,EGAXE,EGAXE1.EGAXE,ZAN,PFTO/08|26,EGAXE,,,EGAXE,PFTO/08|26 EGAXE
11/27/2025,ELKINS,EKN1.EKN,ZOB,KEKN/23,EKN,,,EKN,KEKN/23 EKN
11/27/2025,MEEKER,EKR4.EKR,ZDV,KEGE/25,MELVL-EKR,,,MELVL EKR,KEGE/25 MELVL EKR
11/27/2025,ELANR,ELANR8.ELANR,ZAU,KARR/09|15|18|27|33|36 KDPA/02L|02R|10|15|20L|20R|28|33 KGYY/02|12|20|30 KLOT/02|09|20|27,EARND-ELANR,ELANR8.EMEGE,EMEGE TRANSITION,EARND ELANR EMMLY ETAME EMEGE,KARR/09|15|18|27|33|36 KDPA/02L|02R|10|15|20L|20R|28|33 KGYY/02|12|20|30 KLOT/02|09|20|27 EARND ELANR EMMLY ETAME EMEGE
11/27/2025,ELANR,ELANR8.ELANR,ZAU,KARR/09|15|18|27|33|36 KDPA/02L|02R|10|15|20L|20R|28|33 KGYY/02|12|20|30 KLOT/02|09|20|27,EARND-ELANR,ELANR8.EMMLY,EMMLY TRANSITION,EARND ELANR EMMLY,KARR/09|15|18|27|33|36 KDPA/02L|02R|10|15|20L|20R|28|33 KGYY/02|12|20|30 KLOT/02|09|20|27 EARND ELANR EMMLY
11/27/2025,ELANR,ELANR8.ELANR,ZAU,KARR/09|15|18|27|33|36 KDPA/02L|02R|10|15|20L|20R|28|33 KGYY/02|12|20|30 KLOT/02|09|20|27,EARND-ELANR,ELANR8.ERECO,ERECO TRANSITION,EARND ELANR EMMLY ERECO,KARR/09|15|18|27|33|36 KDPA/02L|02R|10|15|20L|20R|28|33 KGYY/02|12|20|30 KLOT/02|09|20|27 EARND ELANR EMMLY ERECO
11/27/2025,EL TORO,ELB5.ELB,ZLA,KSNA/02L,ELB,ELB5.IPL,IMPERIAL TRANSITION,ELB MANBY MISIE ZENAP JARDO BONDO WODON GWIRE IPL,KSNA/02L ELB MANBY MISIE ZENAP JARDO BONDO WODON GWIRE IPL
11/27/2025,EL TORO,ELB5.ELB,ZLA,KSNA/02L,ELB,ELB5.OCN,OCEANSIDE TRANSITION,ELB SUBMR OCN,KSNA/02L ELB SUBMR OCN
11/27/2025,EL TORO,ELB5.ELB,ZLA,KSNA/02L,ELB,ELB5.TRM,THERMAL TRANSITION,ELB MANBY MISIE ZENAP PUNIE TEYKI HAPPE BALDI CORLA TRM,KSNA/02L ELB MANBY MISIE ZENAP PUNIE TEYKI HAPPE BALDI CORLA TRM
11/27/2025,EL DORADO,ELD1.ELD,ZHU,KAXH/09|27 KCXO KDWH KEFD KGLS/14|18|32|36 KHOU/04|13L|13R|22|31L|31R KIAH KIWS KLBX KSGR/17|35 KTME/18|36 T41/05|12|23|30,RAECN-ELD,,,RAECN VELCO ELD,KAXH/09|27 KCXO KDWH KEFD KGLS/14|18|32|36 KHOU/04|13L|13R|22|31L|31R KIAH KIWS KLBX KSGR/17|35 KTME/18|36 T41/05|12|23|30 RAECN VELCO ELD
11/27/2025,ELIZZ,ELIZZ1.ELIZZ,ZDV,4V0/07|25,ELIZZ,,,ELIZZ,4V0/07|25 ELIZZ
11/27/2025,ELMAA,ELMAA5.ELMAA,ZSE,KSEA/16C|16L|16R,PEAKK-ELMAA,ELMAA5.HQM,HOQUIAM TRANSITION,PEAKK ELMAA HQM,KSEA/16C|16L|16R PEAKK ELMAA HQM
11/27/2025,ELMOO,ELMOO9.ELMOO,ZLA,KBUR/08|15|26|33,ELMOO,,,ELMOO,KBUR/08|15|26|33 ELMOO
11/27/2025,ELOCO,ELOCO6.ELOCO,ZHU,KHOU/04|13L|13R|22|31L|31R,ELOCO-CHPEE,ELOCO6.LLA,WHITE LAKE TRANSITION,ELOCO CHPEE GRIPY YOKEM SBI LLA,KHOU/04|13L|13R|22|31L|31R ELOCO CHPEE GRIPY YOKEM SBI LLA
11/27/2025,ELOEL,ELOEL3.ELOEL,ZHU,3R9/16|34 KAUS/18L|18R|36L|36R KEDC/13|31 KGTU/11|18|29|36 KHYI/08|13|17|26|31|35 KRYW/15|33 T74/17|35,WLMRT-ELOEL,ELOEL3.ABI,ABILENE TRANSITION,WLMRT ELOEL FORSS ABI,3R9/16|34 KAUS/18L|18R|36L|36R KEDC/13|31 KGTU/11|18|29|36 KHYI/08|13|17|26|31|35 KRYW/15|33 T74/17|35 WLMRT ELOEL FORSS ABI
11/27/2025,ELOEL,ELOEL3.ELOEL,ZHU,3R9/16|34 KAUS/18L|18R|36L|36R KEDC/13|31 KGTU/11|18|29|36 KHYI/08|13|17|26|31|35 KRYW/15|33 T74/17|35,WLMRT-ELOEL,ELOEL3.FORSS,FORSS TRANSITION,WLMRT ELOEL FORSS,3R9/16|34 KAUS/18L|18R|36L|36R KEDC/13|31 KGTU/11|18|29|36 KHYI/08|13|17|26|31|35 KRYW/15|33 T74/17|35 WLMRT ELOEL FORSS
11/27/2025,ELOEL,ELOEL3.ELOEL,ZHU,3R9/16|34 KAUS/18L|18R|36L|36R KEDC/13|31 KGTU/11|18|29|36 KHYI/08|13|17|26|31|35 KRYW/15|33 T74/17|35,WLMRT-ELOEL,ELOEL3.KLNGR,KLNGR TRANSITION,WLMRT ELOEL KLNGR,3R9/16|34 KAUS/18L|18R|36L|36R KEDC/13|31 KGTU/11|18|29|36 KHYI/08|13|17|26|31|35 KRYW/15|33 T74/17|35 WLMRT ELOEL KLNGR
11/27/2025,ELY,ELY2.ELY,ZLC,KELY/12|18,EPUHE-ELY,,,EPUHE ELY,KELY/12|18 EPUHE ELY
11/27/2025,ELY,ELY2.ELY,ZLC,KELY/30|36,FAPGI-ELY,,,FAPGI ELY,KELY/30|36 FAPGI ELY
11/27/2025,EMMTT,EMMTT4.EMMTT,ZFW,KDAL/31R,BARYY-EMMTT,EMMTT4.BDDAY,BDDAY TRANSITION,BARYY WIGIS EMMTT THHOR JJANE MRSSH BDDAY,KDAL/31R BARYY WIGIS EMMTT THHOR JJANE MRSSH BDDAY
11/27/2025,EMMTT,EMMTT4.EMMTT,ZFW,KDAL/31L,FLOWT-EMMTT,EMMTT4.BDDAY,BDDAY TRANSITION,FLOWT WIGIS EMMTT THHOR JJANE MRSSH BDDAY,KDAL/31L FLOWT WIGIS EMMTT THHOR JJANE MRSSH BDDAY
11/27/2025,EMMTT,EMMTT4.EMMTT,ZFW,KDAL/13L|13R,WIGIS-EMMTT,EMMTT4.BDDAY,BDDAY TRANSITION,WIGIS EMMTT THHOR JJANE MRSSH BDDAY,KDAL/13L|13R WIGIS EMMTT THHOR JJANE MRSSH BDDAY
11/27/2025,EMMTT,EMMTT4.EMMTT,ZFW,KDAL/31R,BARYY-EMMTT,EMMTT4.BSKAT,BSKAT TRANSITION,BARYY WIGIS EMMTT ZERLU SWDIA ZACHH BSKAT,KDAL/31R BARYY WIGIS EMMTT ZERLU SWDIA ZACHH BSKAT
11/27/2025,EMMTT,EMMTT4.EMMTT,ZFW,KDAL/31L,FLOWT-EMMTT,EMMTT4.BSKAT,BSKAT TRANSITION,FLOWT WIGIS EMMTT ZERLU SWDIA ZACHH BSKAT,KDAL/31L FLOWT WIGIS EMMTT ZERLU SWDIA ZACHH BSKAT
11/27/2025,EMMTT,EMMTT4.EMMTT,ZFW,KDAL/13L|13R,WIGIS-EMMTT,EMMTT4.BSKAT,BSKAT TRANSITION,WIGIS EMMTT ZERLU SWDIA ZACHH BSKAT,KDAL/13L|13R WIGIS EMMTT ZERLU SWDIA ZACHH BSKAT
11/27/2025,EMMTT,EMMTT4.EMMTT,ZFW,KDAL/31R,BARYY-EMMTT,EMMTT4.FORCK,FORCK TRANSITION,BARYY WIGIS EMMTT HANUH LYING FORCK,KDAL/31R BARYY WIGIS EMMTT HANUH LYING FORCK
11/27/2025,EMMTT,EMMTT4.EMMTT,ZFW,KDAL/31L,FLOWT-EMMTT,EMMTT4.FORCK,FORCK TRANSITION,FLOWT WIGIS EMMTT HANUH LYING FORCK,KDAL/31L FLOWT WIGIS EMMTT HANUH LYING FORCK
11/27/2025,EMMTT,EMMTT4.EMMTT,ZFW,KDAL/13L|13R,WIGIS-EMMTT,EMMTT4.FORCK,FORCK TRANSITION,WIGIS EMMTT HANUH LYING FORCK,KDAL/13L|13R WIGIS EMMTT HANUH LYING FORCK
